,Date,Date_YMD,Status,States,value
3449,17-Sep-21,2021-09-17,Deceased,Andhra Pradesh,8
3450,18-Sep-21,2021-09-18,Confirmed,Andhra Pradesh,1174
3451,18-Sep-21,2021-09-18,Recovered,Andhra Pradesh,1309
3452,18-Sep-21,2021-09-18,Deceased,Andhra Pradesh,9
3453,19-Sep-21,2021-09-19,Confirmed,Andhra Pradesh,1337
3454,19-Sep-21,2021-09-19,Recovered,Andhra Pradesh,1282
3455,19-Sep-21,2021-09-19,Deceased,Andhra Pradesh,9
3456,20-Sep-21,2021-09-20,Confirmed,Andhra Pradesh,839
3457,20-Sep-21,2021-09-20,Recovered,Andhra Pradesh,1142
3458,20-Sep-21,2021-09-20,Deceased,Andhra Pradesh,8
3459,21-Sep-21,2021-09-21,Confirmed,Andhra Pradesh,1179
3460,21-Sep-21,2021-09-21,Recovered,Andhra Pradesh,1651
3461,21-Sep-21,2021-09-21,Deceased,Andhra Pradesh,11
3462,22-Sep-21,2021-09-22,Confirmed,Andhra Pradesh,1365
3463,22-Sep-21,2021-09-22,Recovered,Andhra Pradesh,1466
3464,22-Sep-21,2021-09-22,Deceased,Andhra Pradesh,8
3465,23-Sep-21,2021-09-23,Confirmed,Andhra Pradesh,1171
3466,23-Sep-21,2021-09-23,Recovered,Andhra Pradesh,1207
3467,23-Sep-21,2021-09-23,Deceased,Andhra Pradesh,11
3468,24-Sep-21,2021-09-24,Confirmed,Andhra Pradesh,1246
3469,24-Sep-21,2021-09-24,Recovered,Andhra Pradesh,1450
3470,24-Sep-21,2021-09-24,Deceased,Andhra Pradesh,10
3471,25-Sep-21,2021-09-25,Confirmed,Andhra Pradesh,1167
3472,25-Sep-21,2021-09-25,Recovered,Andhra Pradesh,1487
3473,25-Sep-21,2021-09-25,Deceased,Andhra Pradesh,7
3474,26-Sep-21,2021-09-26,Confirmed,Andhra Pradesh,1184
3475,26-Sep-21,2021-09-26,Recovered,Andhra Pradesh,1333
3476,26-Sep-21,2021-09-26,Deceased,Andhra Pradesh,11
3477,27-Sep-21,2021-09-27,Confirmed,Andhra Pradesh,618
3478,27-Sep-21,2021-09-27,Recovered,Andhra Pradesh,1178
3479,27-Sep-21,2021-09-27,Deceased,Andhra Pradesh,6
3480,28-Sep-21,2021-09-28,Confirmed,Andhra Pradesh,771
3481,28-Sep-21,2021-09-28,Recovered,Andhra Pradesh,1333
3482,28-Sep-21,2021-09-28,Deceased,Andhra Pradesh,8
3483,29-Sep-21,2021-09-29,Confirmed,Andhra Pradesh,1084
3484,29-Sep-21,2021-09-29,Recovered,Andhra Pradesh,1328
3485,29-Sep-21,2021-09-29,Deceased,Andhra Pradesh,13
3486,30-Sep-21,2021-09-30,Confirmed,Andhra Pradesh,1010
3487,30-Sep-21,2021-09-30,Recovered,Andhra Pradesh,1149
3488,30-Sep-21,2021-09-30,Deceased,Andhra Pradesh,13
3489,01-Oct-21,2021-10-01,Confirmed,Andhra Pradesh,809
3490,01-Oct-21,2021-10-01,Recovered,Andhra Pradesh,1160
3491,01-Oct-21,2021-10-01,Deceased,Andhra Pradesh,10
3492,02-Oct-21,2021-10-02,Confirmed,Andhra Pradesh,865
3493,02-Oct-21,2021-10-02,Recovered,Andhra Pradesh,1424
3494,02-Oct-21,2021-10-02,Deceased,Andhra Pradesh,9
3495,03-Oct-21,2021-10-03,Confirmed,Andhra Pradesh,765
3496,03-Oct-21,2021-10-03,Recovered,Andhra Pradesh,973
3497,03-Oct-21,2021-10-03,Deceased,Andhra Pradesh,9
3498,04-Oct-21,2021-10-04,Confirmed,Andhra Pradesh,429
3499,04-Oct-21,2021-10-04,Recovered,Andhra Pradesh,1029
3500,04-Oct-21,2021-10-04,Deceased,Andhra Pradesh,4
3501,05-Oct-21,2021-10-05,Confirmed,Andhra Pradesh,671
3502,05-Oct-21,2021-10-05,Recovered,Andhra Pradesh,1272
3503,05-Oct-21,2021-10-05,Deceased,Andhra Pradesh,11
3504,06-Oct-21,2021-10-06,Confirmed,Andhra Pradesh,800
3505,06-Oct-21,2021-10-06,Recovered,Andhra Pradesh,1178
3506,06-Oct-21,2021-10-06,Deceased,Andhra Pradesh,9
3507,07-Oct-21,2021-10-07,Confirmed,Andhra Pradesh,643
3508,07-Oct-21,2021-10-07,Recovered,Andhra Pradesh,839
3509,07-Oct-21,2021-10-07,Deceased,Andhra Pradesh,8
3510,08-Oct-21,2021-10-08,Confirmed,Andhra Pradesh,693
3511,08-Oct-21,2021-10-08,Recovered,Andhra Pradesh,927
3512,08-Oct-21,2021-10-08,Deceased,Andhra Pradesh,6
3513,09-Oct-21,2021-10-09,Confirmed,Andhra Pradesh,629
3514,09-Oct-21,2021-10-09,Recovered,Andhra Pradesh,797
3515,09-Oct-21,2021-10-09,Deceased,Andhra Pradesh,8
3516,10-Oct-21,2021-10-10,Confirmed,Andhra Pradesh,624
3517,10-Oct-21,2021-10-10,Recovered,Andhra Pradesh,810
3518,10-Oct-21,2021-10-10,Deceased,Andhra Pradesh,4
3519,11-Oct-21,2021-10-11,Confirmed,Andhra Pradesh,310
3520,11-Oct-21,2021-10-11,Recovered,Andhra Pradesh,994
3521,11-Oct-21,2021-10-11,Deceased,Andhra Pradesh,2
3522,12-Oct-21,2021-10-12,Confirmed,Andhra Pradesh,503
3523,12-Oct-21,2021-10-12,Recovered,Andhra Pradesh,817
3524,12-Oct-21,2021-10-12,Deceased,Andhra Pradesh,12
3525,13-Oct-21,2021-10-13,Confirmed,Andhra Pradesh,517
3526,13-Oct-21,2021-10-13,Recovered,Andhra Pradesh,826
3527,13-Oct-21,2021-10-13,Deceased,Andhra Pradesh,8
3528,14-Oct-21,2021-10-14,Confirmed,Andhra Pradesh,540
3529,14-Oct-21,2021-10-14,Recovered,Andhra Pradesh,557
3530,14-Oct-21,2021-10-14,Deceased,Andhra Pradesh,10
3531,15-Oct-21,2021-10-15,Confirmed,Andhra Pradesh,586
3532,15-Oct-21,2021-10-15,Recovered,Andhra Pradesh,712
3533,15-Oct-21,2021-10-15,Deceased,Andhra Pradesh,9
3534,16-Oct-21,2021-10-16,Confirmed,Andhra Pradesh,332
3535,16-Oct-21,2021-10-16,Recovered,Andhra Pradesh,585
3536,16-Oct-21,2021-10-16,Deceased,Andhra Pradesh,7
3537,17-Oct-21,2021-10-17,Confirmed,Andhra Pradesh,432
3538,17-Oct-21,2021-10-17,Recovered,Andhra Pradesh,586
3539,17-Oct-21,2021-10-17,Deceased,Andhra Pradesh,5
3540,18-Oct-21,2021-10-18,Confirmed,Andhra Pradesh,332
3541,18-Oct-21,2021-10-18,Recovered,Andhra Pradesh,651
3542,18-Oct-21,2021-10-18,Deceased,Andhra Pradesh,6
3543,19-Oct-21,2021-10-19,Confirmed,Andhra Pradesh,483
3544,19-Oct-21,2021-10-19,Recovered,Andhra Pradesh,534
3545,19-Oct-21,2021-10-19,Deceased,Andhra Pradesh,4
3546,20-Oct-21,2021-10-20,Confirmed,Andhra Pradesh,523
3547,20-Oct-21,2021-10-20,Recovered,Andhra Pradesh,608
3548,20-Oct-21,2021-10-20,Deceased,Andhra Pradesh,3
3549,21-Oct-21,2021-10-21,Confirmed,Andhra Pradesh,493
3550,21-Oct-21,2021-10-21,Recovered,Andhra Pradesh,552
3551,21-Oct-21,2021-10-21,Deceased,Andhra Pradesh,7
3552,22-Oct-21,2021-10-22,Confirmed,Andhra Pradesh,478
3553,22-Oct-21,2021-10-22,Recovered,Andhra Pradesh,574
3554,22-Oct-21,2021-10-22,Deceased,Andhra Pradesh,6
3555,23-Oct-21,2021-10-23,Confirmed,Andhra Pradesh,396
3556,23-Oct-21,2021-10-23,Recovered,Andhra Pradesh,566
3557,23-Oct-21,2021-10-23,Deceased,Andhra Pradesh,6
3558,24-Oct-21,2021-10-24,Confirmed,Andhra Pradesh,400
3559,24-Oct-21,2021-10-24,Recovered,Andhra Pradesh,516
3560,24-Oct-21,2021-10-24,Deceased,Andhra Pradesh,4
3561,25-Oct-21,2021-10-25,Confirmed,Andhra Pradesh,295
3562,25-Oct-21,2021-10-25,Recovered,Andhra Pradesh,560
3563,25-Oct-21,2021-10-25,Deceased,Andhra Pradesh,7
3564,26-Oct-21,2021-10-26,Confirmed,Andhra Pradesh,415
3565,26-Oct-21,2021-10-26,Recovered,Andhra Pradesh,584
3566,26-Oct-21,2021-10-26,Deceased,Andhra Pradesh,6
3567,27-Oct-21,2021-10-27,Confirmed,Andhra Pradesh,567
3568,27-Oct-21,2021-10-27,Recovered,Andhra Pradesh,437
3569,27-Oct-21,2021-10-27,Deceased,Andhra Pradesh,8
3570,28-Oct-21,2021-10-28,Confirmed,Andhra Pradesh,381
3571,28-Oct-21,2021-10-28,Recovered,Andhra Pradesh,414
3572,28-Oct-21,2021-10-28,Deceased,Andhra Pradesh,1
3573,29-Oct-21,2021-10-29,Confirmed,Andhra Pradesh,481
3574,29-Oct-21,2021-10-29,Recovered,Andhra Pradesh,385
3575,29-Oct-21,2021-10-29,Deceased,Andhra Pradesh,2
3576,30-Oct-21,2021-10-30,Confirmed,Andhra Pradesh,349
3577,30-Oct-21,2021-10-30,Recovered,Andhra Pradesh,535
3578,30-Oct-21,2021-10-30,Deceased,Andhra Pradesh,2
3579,31-Oct-21,2021-10-31,Confirmed,Andhra Pradesh,385
3580,31-Oct-21,2021-10-31,Recovered,Andhra Pradesh,675
3581,31-Oct-21,2021-10-31,Deceased,Andhra Pradesh,4
3582,14-Mar-20,2020-03-14,Confirmed,Arunachal Pradesh,0
3583,14-Mar-20,2020-03-14,Recovered,Arunachal Pradesh,0
3584,14-Mar-20,2020-03-14,Deceased,Arunachal Pradesh,0
3585,15-Mar-20,2020-03-15,Confirmed,Arunachal Pradesh,0
3586,15-Mar-20,2020-03-15,Recovered,Arunachal Pradesh,0
3587,15-Mar-20,2020-03-15,Deceased,Arunachal Pradesh,0
3588,16-Mar-20,2020-03-16,Confirmed,Arunachal Pradesh,0
3589,16-Mar-20,2020-03-16,Recovered,Arunachal Pradesh,0
3590,16-Mar-20,2020-03-16,Deceased,Arunachal Pradesh,0
3591,17-Mar-20,2020-03-17,Confirmed,Arunachal Pradesh,0
3592,17-Mar-20,2020-03-17,Recovered,Arunachal Pradesh,0
3593,17-Mar-20,2020-03-17,Deceased,Arunachal Pradesh,0
3594,18-Mar-20,2020-03-18,Confirmed,Arunachal Pradesh,0
3595,18-Mar-20,2020-03-18,Recovered,Arunachal Pradesh,0
3596,18-Mar-20,2020-03-18,Deceased,Arunachal Pradesh,0
3597,19-Mar-20,2020-03-19,Confirmed,Arunachal Pradesh,0
3598,19-Mar-20,2020-03-19,Recovered,Arunachal Pradesh,0
3599,19-Mar-20,2020-03-19,Deceased,Arunachal Pradesh,0
3600,20-Mar-20,2020-03-20,Confirmed,Arunachal Pradesh,0
3601,20-Mar-20,2020-03-20,Recovered,Arunachal Pradesh,0
3602,20-Mar-20,2020-03-20,Deceased,Arunachal Pradesh,0
3603,21-Mar-20,2020-03-21,Confirmed,Arunachal Pradesh,0
3604,21-Mar-20,2020-03-21,Recovered,Arunachal Pradesh,0
3605,21-Mar-20,2020-03-21,Deceased,Arunachal Pradesh,0
3606,22-Mar-20,2020-03-22,Confirmed,Arunachal Pradesh,0
3607,22-Mar-20,2020-03-22,Recovered,Arunachal Pradesh,0
3608,22-Mar-20,2020-03-22,Deceased,Arunachal Pradesh,0
3609,23-Mar-20,2020-03-23,Confirmed,Arunachal Pradesh,0
3610,23-Mar-20,2020-03-23,Recovered,Arunachal Pradesh,0
3611,23-Mar-20,2020-03-23,Deceased,Arunachal Pradesh,0
3612,24-Mar-20,2020-03-24,Confirmed,Arunachal Pradesh,0
3613,24-Mar-20,2020-03-24,Recovered,Arunachal Pradesh,0
3614,24-Mar-20,2020-03-24,Deceased,Arunachal Pradesh,0
3615,25-Mar-20,2020-03-25,Confirmed,Arunachal Pradesh,0
3616,25-Mar-20,2020-03-25,Recovered,Arunachal Pradesh,0
3617,25-Mar-20,2020-03-25,Deceased,Arunachal Pradesh,0
3618,26-Mar-20,2020-03-26,Confirmed,Arunachal Pradesh,0
3619,26-Mar-20,2020-03-26,Recovered,Arunachal Pradesh,0
3620,26-Mar-20,2020-03-26,Deceased,Arunachal Pradesh,0
3621,27-Mar-20,2020-03-27,Confirmed,Arunachal Pradesh,0
3622,27-Mar-20,2020-03-27,Recovered,Arunachal Pradesh,0
3623,27-Mar-20,2020-03-27,Deceased,Arunachal Pradesh,0
3624,28-Mar-20,2020-03-28,Confirmed,Arunachal Pradesh,0
3625,28-Mar-20,2020-03-28,Recovered,Arunachal Pradesh,0
3626,28-Mar-20,2020-03-28,Deceased,Arunachal Pradesh,0
3627,29-Mar-20,2020-03-29,Confirmed,Arunachal Pradesh,0
3628,29-Mar-20,2020-03-29,Recovered,Arunachal Pradesh,0
3629,29-Mar-20,2020-03-29,Deceased,Arunachal Pradesh,0
3630,30-Mar-20,2020-03-30,Confirmed,Arunachal Pradesh,0
3631,30-Mar-20,2020-03-30,Recovered,Arunachal Pradesh,0
3632,30-Mar-20,2020-03-30,Deceased,Arunachal Pradesh,0
3633,31-Mar-20,2020-03-31,Confirmed,Arunachal Pradesh,0
3634,31-Mar-20,2020-03-31,Recovered,Arunachal Pradesh,0
3635,31-Mar-20,2020-03-31,Deceased,Arunachal Pradesh,0
3636,01-Apr-20,2020-04-01,Confirmed,Arunachal Pradesh,0
3637,01-Apr-20,2020-04-01,Recovered,Arunachal Pradesh,0
3638,01-Apr-20,2020-04-01,Deceased,Arunachal Pradesh,0
3639,02-Apr-20,2020-04-02,Confirmed,Arunachal Pradesh,1
3640,02-Apr-20,2020-04-02,Recovered,Arunachal Pradesh,0
3641,02-Apr-20,2020-04-02,Deceased,Arunachal Pradesh,0
3642,03-Apr-20,2020-04-03,Confirmed,Arunachal Pradesh,0
3643,03-Apr-20,2020-04-03,Recovered,Arunachal Pradesh,0
3644,03-Apr-20,2020-04-03,Deceased,Arunachal Pradesh,0
3645,04-Apr-20,2020-04-04,Confirmed,Arunachal Pradesh,0
3646,04-Apr-20,2020-04-04,Recovered,Arunachal Pradesh,0
3647,04-Apr-20,2020-04-04,Deceased,Arunachal Pradesh,0
3648,05-Apr-20,2020-04-05,Confirmed,Arunachal Pradesh,0
3649,05-Apr-20,2020-04-05,Recovered,Arunachal Pradesh,0
3650,05-Apr-20,2020-04-05,Deceased,Arunachal Pradesh,0
3651,06-Apr-20,2020-04-06,Confirmed,Arunachal Pradesh,0
3652,06-Apr-20,2020-04-06,Recovered,Arunachal Pradesh,0
3653,06-Apr-20,2020-04-06,Deceased,Arunachal Pradesh,0
3654,07-Apr-20,2020-04-07,Confirmed,Arunachal Pradesh,0
3655,07-Apr-20,2020-04-07,Recovered,Arunachal Pradesh,0
3656,07-Apr-20,2020-04-07,Deceased,Arunachal Pradesh,0
3657,08-Apr-20,2020-04-08,Confirmed,Arunachal Pradesh,0
3658,08-Apr-20,2020-04-08,Recovered,Arunachal Pradesh,0
3659,08-Apr-20,2020-04-08,Deceased,Arunachal Pradesh,0
3660,09-Apr-20,2020-04-09,Confirmed,Arunachal Pradesh,0
3661,09-Apr-20,2020-04-09,Recovered,Arunachal Pradesh,0
3662,09-Apr-20,2020-04-09,Deceased,Arunachal Pradesh,0
3663,10-Apr-20,2020-04-10,Confirmed,Arunachal Pradesh,0
3664,10-Apr-20,2020-04-10,Recovered,Arunachal Pradesh,0
3665,10-Apr-20,2020-04-10,Deceased,Arunachal Pradesh,0
3666,11-Apr-20,2020-04-11,Confirmed,Arunachal Pradesh,0
3667,11-Apr-20,2020-04-11,Recovered,Arunachal Pradesh,0
3668,11-Apr-20,2020-04-11,Deceased,Arunachal Pradesh,0
3669,12-Apr-20,2020-04-12,Confirmed,Arunachal Pradesh,0
3670,12-Apr-20,2020-04-12,Recovered,Arunachal Pradesh,0
3671,12-Apr-20,2020-04-12,Deceased,Arunachal Pradesh,0
3672,13-Apr-20,2020-04-13,Confirmed,Arunachal Pradesh,0
3673,13-Apr-20,2020-04-13,Recovered,Arunachal Pradesh,0
3674,13-Apr-20,2020-04-13,Deceased,Arunachal Pradesh,0
3675,14-Apr-20,2020-04-14,Confirmed,Arunachal Pradesh,0
3676,14-Apr-20,2020-04-14,Recovered,Arunachal Pradesh,0
3677,14-Apr-20,2020-04-14,Deceased,Arunachal Pradesh,0
3678,15-Apr-20,2020-04-15,Confirmed,Arunachal Pradesh,0
3679,15-Apr-20,2020-04-15,Recovered,Arunachal Pradesh,1
3680,15-Apr-20,2020-04-15,Deceased,Arunachal Pradesh,0
3681,16-Apr-20,2020-04-16,Confirmed,Arunachal Pradesh,0
3682,16-Apr-20,2020-04-16,Recovered,Arunachal Pradesh,0
3683,16-Apr-20,2020-04-16,Deceased,Arunachal Pradesh,0
3684,17-Apr-20,2020-04-17,Confirmed,Arunachal Pradesh,0
3685,17-Apr-20,2020-04-17,Recovered,Arunachal Pradesh,0
3686,17-Apr-20,2020-04-17,Deceased,Arunachal Pradesh,0
3687,18-Apr-20,2020-04-18,Confirmed,Arunachal Pradesh,0
3688,18-Apr-20,2020-04-18,Recovered,Arunachal Pradesh,0
3689,18-Apr-20,2020-04-18,Deceased,Arunachal Pradesh,0
3690,19-Apr-20,2020-04-19,Confirmed,Arunachal Pradesh,0
3691,19-Apr-20,2020-04-19,Recovered,Arunachal Pradesh,0
3692,19-Apr-20,2020-04-19,Deceased,Arunachal Pradesh,0
3693,20-Apr-20,2020-04-20,Confirmed,Arunachal Pradesh,0
3694,20-Apr-20,2020-04-20,Recovered,Arunachal Pradesh,0
3695,20-Apr-20,2020-04-20,Deceased,Arunachal Pradesh,0
3696,21-Apr-20,2020-04-21,Confirmed,Arunachal Pradesh,0
3697,21-Apr-20,2020-04-21,Recovered,Arunachal Pradesh,0
3698,21-Apr-20,2020-04-21,Deceased,Arunachal Pradesh,0
3699,22-Apr-20,2020-04-22,Confirmed,Arunachal Pradesh,0
3700,22-Apr-20,2020-04-22,Recovered,Arunachal Pradesh,0
3701,22-Apr-20,2020-04-22,Deceased,Arunachal Pradesh,0
3702,23-Apr-20,2020-04-23,Confirmed,Arunachal Pradesh,0
3703,23-Apr-20,2020-04-23,Recovered,Arunachal Pradesh,0
3704,23-Apr-20,2020-04-23,Deceased,Arunachal Pradesh,0
3705,24-Apr-20,2020-04-24,Confirmed,Arunachal Pradesh,0
3706,24-Apr-20,2020-04-24,Recovered,Arunachal Pradesh,0
3707,24-Apr-20,2020-04-24,Deceased,Arunachal Pradesh,0
3708,25-Apr-20,2020-04-25,Confirmed,Arunachal Pradesh,0
3709,25-Apr-20,2020-04-25,Recovered,Arunachal Pradesh,0
3710,25-Apr-20,2020-04-25,Deceased,Arunachal Pradesh,0
3711,26-Apr-20,2020-04-26,Confirmed,Arunachal Pradesh,0
3712,26-Apr-20,2020-04-26,Recovered,Arunachal Pradesh,0
3713,26-Apr-20,2020-04-26,Deceased,Arunachal Pradesh,0
3714,27-Apr-20,2020-04-27,Confirmed,Arunachal Pradesh,0
3715,27-Apr-20,2020-04-27,Recovered,Arunachal Pradesh,0
3716,27-Apr-20,2020-04-27,Deceased,Arunachal Pradesh,0
3717,28-Apr-20,2020-04-28,Confirmed,Arunachal Pradesh,0
3718,28-Apr-20,2020-04-28,Recovered,Arunachal Pradesh,0
3719,28-Apr-20,2020-04-28,Deceased,Arunachal Pradesh,0
3720,29-Apr-20,2020-04-29,Confirmed,Arunachal Pradesh,0
3721,29-Apr-20,2020-04-29,Recovered,Arunachal Pradesh,0
3722,29-Apr-20,2020-04-29,Deceased,Arunachal Pradesh,0
3723,30-Apr-20,2020-04-30,Confirmed,Arunachal Pradesh,0
3724,30-Apr-20,2020-04-30,Recovered,Arunachal Pradesh,0
3725,30-Apr-20,2020-04-30,Deceased,Arunachal Pradesh,0
3726,01-May-20,2020-05-01,Confirmed,Arunachal Pradesh,0
3727,01-May-20,2020-05-01,Recovered,Arunachal Pradesh,0
3728,01-May-20,2020-05-01,Deceased,Arunachal Pradesh,0
3729,02-May-20,2020-05-02,Confirmed,Arunachal Pradesh,0
3730,02-May-20,2020-05-02,Recovered,Arunachal Pradesh,0
3731,02-May-20,2020-05-02,Deceased,Arunachal Pradesh,0
3732,03-May-20,2020-05-03,Confirmed,Arunachal Pradesh,0
3733,03-May-20,2020-05-03,Recovered,Arunachal Pradesh,0
3734,03-May-20,2020-05-03,Deceased,Arunachal Pradesh,0
3735,04-May-20,2020-05-04,Confirmed,Arunachal Pradesh,0
3736,04-May-20,2020-05-04,Recovered,Arunachal Pradesh,0
3737,04-May-20,2020-05-04,Deceased,Arunachal Pradesh,0
3738,05-May-20,2020-05-05,Confirmed,Arunachal Pradesh,0
3739,05-May-20,2020-05-05,Recovered,Arunachal Pradesh,0
3740,05-May-20,2020-05-05,Deceased,Arunachal Pradesh,0
3741,06-May-20,2020-05-06,Confirmed,Arunachal Pradesh,0
3742,06-May-20,2020-05-06,Recovered,Arunachal Pradesh,0
3743,06-May-20,2020-05-06,Deceased,Arunachal Pradesh,0
3744,07-May-20,2020-05-07,Confirmed,Arunachal Pradesh,0
3745,07-May-20,2020-05-07,Recovered,Arunachal Pradesh,0
3746,07-May-20,2020-05-07,Deceased,Arunachal Pradesh,0
3747,08-May-20,2020-05-08,Confirmed,Arunachal Pradesh,0
3748,08-May-20,2020-05-08,Recovered,Arunachal Pradesh,0
3749,08-May-20,2020-05-08,Deceased,Arunachal Pradesh,0
3750,09-May-20,2020-05-09,Confirmed,Arunachal Pradesh,0
3751,09-May-20,2020-05-09,Recovered,Arunachal Pradesh,0
3752,09-May-20,2020-05-09,Deceased,Arunachal Pradesh,0
3753,10-May-20,2020-05-10,Confirmed,Arunachal Pradesh,0
3754,10-May-20,2020-05-10,Recovered,Arunachal Pradesh,0
3755,10-May-20,2020-05-10,Deceased,Arunachal Pradesh,0
3756,11-May-20,2020-05-11,Confirmed,Arunachal Pradesh,0
3757,11-May-20,2020-05-11,Recovered,Arunachal Pradesh,0
3758,11-May-20,2020-05-11,Deceased,Arunachal Pradesh,0
3759,12-May-20,2020-05-12,Confirmed,Arunachal Pradesh,0
3760,12-May-20,2020-05-12,Recovered,Arunachal Pradesh,0
3761,12-May-20,2020-05-12,Deceased,Arunachal Pradesh,0
3762,13-May-20,2020-05-13,Confirmed,Arunachal Pradesh,0
3763,13-May-20,2020-05-13,Recovered,Arunachal Pradesh,0
3764,13-May-20,2020-05-13,Deceased,Arunachal Pradesh,0
3765,14-May-20,2020-05-14,Confirmed,Arunachal Pradesh,0
3766,14-May-20,2020-05-14,Recovered,Arunachal Pradesh,0
3767,14-May-20,2020-05-14,Deceased,Arunachal Pradesh,0
3768,15-May-20,2020-05-15,Confirmed,Arunachal Pradesh,0
3769,15-May-20,2020-05-15,Recovered,Arunachal Pradesh,0
3770,15-May-20,2020-05-15,Deceased,Arunachal Pradesh,0
3771,16-May-20,2020-05-16,Confirmed,Arunachal Pradesh,0
3772,16-May-20,2020-05-16,Recovered,Arunachal Pradesh,0
3773,16-May-20,2020-05-16,Deceased,Arunachal Pradesh,0
3774,17-May-20,2020-05-17,Confirmed,Arunachal Pradesh,0
3775,17-May-20,2020-05-17,Recovered,Arunachal Pradesh,0
3776,17-May-20,2020-05-17,Deceased,Arunachal Pradesh,0
3777,18-May-20,2020-05-18,Confirmed,Arunachal Pradesh,0
3778,18-May-20,2020-05-18,Recovered,Arunachal Pradesh,0
3779,18-May-20,2020-05-18,Deceased,Arunachal Pradesh,0
3780,19-May-20,2020-05-19,Confirmed,Arunachal Pradesh,0
3781,19-May-20,2020-05-19,Recovered,Arunachal Pradesh,0
3782,19-May-20,2020-05-19,Deceased,Arunachal Pradesh,0
3783,20-May-20,2020-05-20,Confirmed,Arunachal Pradesh,0
3784,20-May-20,2020-05-20,Recovered,Arunachal Pradesh,0
3785,20-May-20,2020-05-20,Deceased,Arunachal Pradesh,0
3786,21-May-20,2020-05-21,Confirmed,Arunachal Pradesh,0
3787,21-May-20,2020-05-21,Recovered,Arunachal Pradesh,0
3788,21-May-20,2020-05-21,Deceased,Arunachal Pradesh,0
3789,22-May-20,2020-05-22,Confirmed,Arunachal Pradesh,0
3790,22-May-20,2020-05-22,Recovered,Arunachal Pradesh,0
3791,22-May-20,2020-05-22,Deceased,Arunachal Pradesh,0
3792,23-May-20,2020-05-23,Confirmed,Arunachal Pradesh,0
3793,23-May-20,2020-05-23,Recovered,Arunachal Pradesh,0
3794,23-May-20,2020-05-23,Deceased,Arunachal Pradesh,0
3795,24-May-20,2020-05-24,Confirmed,Arunachal Pradesh,1
3796,24-May-20,2020-05-24,Recovered,Arunachal Pradesh,0
3797,24-May-20,2020-05-24,Deceased,Arunachal Pradesh,0
3798,25-May-20,2020-05-25,Confirmed,Arunachal Pradesh,0
3799,25-May-20,2020-05-25,Recovered,Arunachal Pradesh,0
3800,25-May-20,2020-05-25,Deceased,Arunachal Pradesh,0
3801,26-May-20,2020-05-26,Confirmed,Arunachal Pradesh,0
3802,26-May-20,2020-05-26,Recovered,Arunachal Pradesh,0
3803,26-May-20,2020-05-26,Deceased,Arunachal Pradesh,0
3804,27-May-20,2020-05-27,Confirmed,Arunachal Pradesh,0
3805,27-May-20,2020-05-27,Recovered,Arunachal Pradesh,0
3806,27-May-20,2020-05-27,Deceased,Arunachal Pradesh,0
3807,28-May-20,2020-05-28,Confirmed,Arunachal Pradesh,1
3808,28-May-20,2020-05-28,Recovered,Arunachal Pradesh,0
3809,28-May-20,2020-05-28,Deceased,Arunachal Pradesh,0
3810,29-May-20,2020-05-29,Confirmed,Arunachal Pradesh,0
3811,29-May-20,2020-05-29,Recovered,Arunachal Pradesh,0
3812,29-May-20,2020-05-29,Deceased,Arunachal Pradesh,0
3813,30-May-20,2020-05-30,Confirmed,Arunachal Pradesh,1
3814,30-May-20,2020-05-30,Recovered,Arunachal Pradesh,0
3815,30-May-20,2020-05-30,Deceased,Arunachal Pradesh,0
3816,31-May-20,2020-05-31,Confirmed,Arunachal Pradesh,0
3817,31-May-20,2020-05-31,Recovered,Arunachal Pradesh,0
3818,31-May-20,2020-05-31,Deceased,Arunachal Pradesh,0
3819,01-Jun-20,2020-06-01,Confirmed,Arunachal Pradesh,18
3820,01-Jun-20,2020-06-01,Recovered,Arunachal Pradesh,0
3821,01-Jun-20,2020-06-01,Deceased,Arunachal Pradesh,0
3822,02-Jun-20,2020-06-02,Confirmed,Arunachal Pradesh,2
3823,02-Jun-20,2020-06-02,Recovered,Arunachal Pradesh,0
3824,02-Jun-20,2020-06-02,Deceased,Arunachal Pradesh,0
3825,03-Jun-20,2020-06-03,Confirmed,Arunachal Pradesh,10
3826,03-Jun-20,2020-06-03,Recovered,Arunachal Pradesh,0
3827,03-Jun-20,2020-06-03,Deceased,Arunachal Pradesh,0
3828,04-Jun-20,2020-06-04,Confirmed,Arunachal Pradesh,5
3829,04-Jun-20,2020-06-04,Recovered,Arunachal Pradesh,0
3830,04-Jun-20,2020-06-04,Deceased,Arunachal Pradesh,0
3831,05-Jun-20,2020-06-05,Confirmed,Arunachal Pradesh,4
3832,05-Jun-20,2020-06-05,Recovered,Arunachal Pradesh,0
3833,05-Jun-20,2020-06-05,Deceased,Arunachal Pradesh,0
3834,06-Jun-20,2020-06-06,Confirmed,Arunachal Pradesh,2
3835,06-Jun-20,2020-06-06,Recovered,Arunachal Pradesh,0
3836,06-Jun-20,2020-06-06,Deceased,Arunachal Pradesh,0
3837,07-Jun-20,2020-06-07,Confirmed,Arunachal Pradesh,3
3838,07-Jun-20,2020-06-07,Recovered,Arunachal Pradesh,0
3839,07-Jun-20,2020-06-07,Deceased,Arunachal Pradesh,0
3840,08-Jun-20,2020-06-08,Confirmed,Arunachal Pradesh,6
