,Confiremed,Deceased,Recovered,Date,Date_YMD,States,value,Month-Year
43805,0.0,0.0,0.0,12-Dec-20,2020-12-12,Nagaland,0,Dec-2020
43806,33.0,0.0,0.0,13-Dec-20,2020-12-13,Nagaland,33,Dec-2020
43807,0.0,0.0,7.0,13-Dec-20,2020-12-13,Nagaland,7,Dec-2020
43808,0.0,0.0,0.0,13-Dec-20,2020-12-13,Nagaland,0,Dec-2020
43809,19.0,0.0,0.0,14-Dec-20,2020-12-14,Nagaland,19,Dec-2020
43810,0.0,0.0,56.0,14-Dec-20,2020-12-14,Nagaland,56,Dec-2020
43811,0.0,1.0,0.0,14-Dec-20,2020-12-14,Nagaland,1,Dec-2020
43812,33.0,0.0,0.0,15-Dec-20,2020-12-15,Nagaland,33,Dec-2020
43813,0.0,0.0,31.0,15-Dec-20,2020-12-15,Nagaland,31,Dec-2020
43814,0.0,0.0,0.0,15-Dec-20,2020-12-15,Nagaland,0,Dec-2020
43815,26.0,0.0,0.0,16-Dec-20,2020-12-16,Nagaland,26,Dec-2020
43816,0.0,0.0,23.0,16-Dec-20,2020-12-16,Nagaland,23,Dec-2020
43817,0.0,1.0,0.0,16-Dec-20,2020-12-16,Nagaland,1,Dec-2020
43818,33.0,0.0,0.0,17-Dec-20,2020-12-17,Nagaland,33,Dec-2020
43819,0.0,0.0,78.0,17-Dec-20,2020-12-17,Nagaland,78,Dec-2020
43820,0.0,3.0,0.0,17-Dec-20,2020-12-17,Nagaland,3,Dec-2020
43821,12.0,0.0,0.0,18-Dec-20,2020-12-18,Nagaland,12,Dec-2020
43822,0.0,0.0,5.0,18-Dec-20,2020-12-18,Nagaland,5,Dec-2020
43823,0.0,0.0,0.0,18-Dec-20,2020-12-18,Nagaland,0,Dec-2020
43824,9.0,0.0,0.0,19-Dec-20,2020-12-19,Nagaland,9,Dec-2020
43825,0.0,0.0,25.0,19-Dec-20,2020-12-19,Nagaland,25,Dec-2020
43826,0.0,0.0,0.0,19-Dec-20,2020-12-19,Nagaland,0,Dec-2020
43827,1.0,0.0,0.0,20-Dec-20,2020-12-20,Nagaland,1,Dec-2020
43828,0.0,0.0,43.0,20-Dec-20,2020-12-20,Nagaland,43,Dec-2020
43829,0.0,0.0,0.0,20-Dec-20,2020-12-20,Nagaland,0,Dec-2020
43830,16.0,0.0,0.0,21-Dec-20,2020-12-21,Nagaland,16,Dec-2020
43831,0.0,0.0,50.0,21-Dec-20,2020-12-21,Nagaland,50,Dec-2020
43832,0.0,0.0,0.0,21-Dec-20,2020-12-21,Nagaland,0,Dec-2020
43833,8.0,0.0,0.0,22-Dec-20,2020-12-22,Nagaland,8,Dec-2020
43834,0.0,0.0,50.0,22-Dec-20,2020-12-22,Nagaland,50,Dec-2020
43835,0.0,3.0,0.0,22-Dec-20,2020-12-22,Nagaland,3,Dec-2020
43836,11.0,0.0,0.0,23-Dec-20,2020-12-23,Nagaland,11,Dec-2020
43837,0.0,0.0,50.0,23-Dec-20,2020-12-23,Nagaland,50,Dec-2020
43838,0.0,1.0,0.0,23-Dec-20,2020-12-23,Nagaland,1,Dec-2020
43839,13.0,0.0,0.0,24-Dec-20,2020-12-24,Nagaland,13,Dec-2020
43840,0.0,0.0,83.0,24-Dec-20,2020-12-24,Nagaland,83,Dec-2020
43841,0.0,0.0,0.0,24-Dec-20,2020-12-24,Nagaland,0,Dec-2020
43842,5.0,0.0,0.0,25-Dec-20,2020-12-25,Nagaland,5,Dec-2020
43843,0.0,0.0,36.0,25-Dec-20,2020-12-25,Nagaland,36,Dec-2020
43844,0.0,0.0,0.0,25-Dec-20,2020-12-25,Nagaland,0,Dec-2020
43845,2.0,0.0,0.0,26-Dec-20,2020-12-26,Nagaland,2,Dec-2020
43846,0.0,0.0,2.0,26-Dec-20,2020-12-26,Nagaland,2,Dec-2020
43847,0.0,1.0,0.0,26-Dec-20,2020-12-26,Nagaland,1,Dec-2020
43848,0.0,0.0,0.0,27-Dec-20,2020-12-27,Nagaland,0,Dec-2020
43849,0.0,0.0,23.0,27-Dec-20,2020-12-27,Nagaland,23,Dec-2020
43850,0.0,0.0,0.0,27-Dec-20,2020-12-27,Nagaland,0,Dec-2020
43851,14.0,0.0,0.0,28-Dec-20,2020-12-28,Nagaland,14,Dec-2020
43852,0.0,0.0,20.0,28-Dec-20,2020-12-28,Nagaland,20,Dec-2020
43853,0.0,1.0,0.0,28-Dec-20,2020-12-28,Nagaland,1,Dec-2020
43854,6.0,0.0,0.0,29-Dec-20,2020-12-29,Nagaland,6,Dec-2020
43855,0.0,0.0,6.0,29-Dec-20,2020-12-29,Nagaland,6,Dec-2020
43856,0.0,0.0,0.0,29-Dec-20,2020-12-29,Nagaland,0,Dec-2020
43857,4.0,0.0,0.0,30-Dec-20,2020-12-30,Nagaland,4,Dec-2020
43858,0.0,0.0,29.0,30-Dec-20,2020-12-30,Nagaland,29,Dec-2020
43859,0.0,0.0,0.0,30-Dec-20,2020-12-30,Nagaland,0,Dec-2020
43860,6.0,0.0,0.0,31-Dec-20,2020-12-31,Nagaland,6,Dec-2020
43861,0.0,0.0,21.0,31-Dec-20,2020-12-31,Nagaland,21,Dec-2020
43862,0.0,0.0,0.0,31-Dec-20,2020-12-31,Nagaland,0,Dec-2020
43863,2.0,0.0,0.0,01-Jan-21,2021-01-01,Nagaland,2,Jan-2021
43864,0.0,0.0,14.0,01-Jan-21,2021-01-01,Nagaland,14,Jan-2021
43865,0.0,0.0,0.0,01-Jan-21,2021-01-01,Nagaland,0,Jan-2021
43866,0.0,0.0,0.0,02-Jan-21,2021-01-02,Nagaland,0,Jan-2021
43867,0.0,0.0,5.0,02-Jan-21,2021-01-02,Nagaland,5,Jan-2021
43868,0.0,0.0,0.0,02-Jan-21,2021-01-02,Nagaland,0,Jan-2021
43869,1.0,0.0,0.0,03-Jan-21,2021-01-03,Nagaland,1,Jan-2021
43870,0.0,0.0,9.0,03-Jan-21,2021-01-03,Nagaland,9,Jan-2021
43871,0.0,0.0,0.0,03-Jan-21,2021-01-03,Nagaland,0,Jan-2021
43872,5.0,0.0,0.0,04-Jan-21,2021-01-04,Nagaland,5,Jan-2021
43873,0.0,0.0,9.0,04-Jan-21,2021-01-04,Nagaland,9,Jan-2021
43874,0.0,0.0,0.0,04-Jan-21,2021-01-04,Nagaland,0,Jan-2021
43875,2.0,0.0,0.0,05-Jan-21,2021-01-05,Nagaland,2,Jan-2021
43876,0.0,0.0,30.0,05-Jan-21,2021-01-05,Nagaland,30,Jan-2021
43877,0.0,0.0,0.0,05-Jan-21,2021-01-05,Nagaland,0,Jan-2021
43878,17.0,0.0,0.0,06-Jan-21,2021-01-06,Nagaland,17,Jan-2021
43879,0.0,0.0,22.0,06-Jan-21,2021-01-06,Nagaland,22,Jan-2021
43880,0.0,1.0,0.0,06-Jan-21,2021-01-06,Nagaland,1,Jan-2021
43881,6.0,0.0,0.0,07-Jan-21,2021-01-07,Nagaland,6,Jan-2021
43882,0.0,0.0,7.0,07-Jan-21,2021-01-07,Nagaland,7,Jan-2021
43883,0.0,2.0,0.0,07-Jan-21,2021-01-07,Nagaland,2,Jan-2021
43884,4.0,0.0,0.0,08-Jan-21,2021-01-08,Nagaland,4,Jan-2021
43885,0.0,0.0,4.0,08-Jan-21,2021-01-08,Nagaland,4,Jan-2021
43886,0.0,1.0,0.0,08-Jan-21,2021-01-08,Nagaland,1,Jan-2021
43887,11.0,0.0,0.0,09-Jan-21,2021-01-09,Nagaland,11,Jan-2021
43888,0.0,0.0,25.0,09-Jan-21,2021-01-09,Nagaland,25,Jan-2021
43889,0.0,1.0,0.0,09-Jan-21,2021-01-09,Nagaland,1,Jan-2021
43890,3.0,0.0,0.0,10-Jan-21,2021-01-10,Nagaland,3,Jan-2021
43891,0.0,0.0,0.0,10-Jan-21,2021-01-10,Nagaland,0,Jan-2021
43892,0.0,0.0,0.0,10-Jan-21,2021-01-10,Nagaland,0,Jan-2021
43893,9.0,0.0,0.0,11-Jan-21,2021-01-11,Nagaland,9,Jan-2021
43894,0.0,0.0,16.0,11-Jan-21,2021-01-11,Nagaland,16,Jan-2021
43895,0.0,0.0,0.0,11-Jan-21,2021-01-11,Nagaland,0,Jan-2021
43896,10.0,0.0,0.0,12-Jan-21,2021-01-12,Nagaland,10,Jan-2021
43897,0.0,0.0,12.0,12-Jan-21,2021-01-12,Nagaland,12,Jan-2021
43898,0.0,0.0,0.0,12-Jan-21,2021-01-12,Nagaland,0,Jan-2021
43899,6.0,0.0,0.0,13-Jan-21,2021-01-13,Nagaland,6,Jan-2021
43900,0.0,0.0,7.0,13-Jan-21,2021-01-13,Nagaland,7,Jan-2021
43901,0.0,2.0,0.0,13-Jan-21,2021-01-13,Nagaland,2,Jan-2021
43902,32.0,0.0,0.0,14-Jan-21,2021-01-14,Nagaland,32,Jan-2021
43903,0.0,0.0,11.0,14-Jan-21,2021-01-14,Nagaland,11,Jan-2021
43904,0.0,0.0,0.0,14-Jan-21,2021-01-14,Nagaland,0,Jan-2021
43905,4.0,0.0,0.0,15-Jan-21,2021-01-15,Nagaland,4,Jan-2021
43906,0.0,0.0,22.0,15-Jan-21,2021-01-15,Nagaland,22,Jan-2021
43907,0.0,2.0,0.0,15-Jan-21,2021-01-15,Nagaland,2,Jan-2021
43908,15.0,0.0,0.0,16-Jan-21,2021-01-16,Nagaland,15,Jan-2021
43909,0.0,0.0,2.0,16-Jan-21,2021-01-16,Nagaland,2,Jan-2021
43910,0.0,0.0,0.0,16-Jan-21,2021-01-16,Nagaland,0,Jan-2021
43911,4.0,0.0,0.0,17-Jan-21,2021-01-17,Nagaland,4,Jan-2021
43912,0.0,0.0,4.0,17-Jan-21,2021-01-17,Nagaland,4,Jan-2021
43913,0.0,0.0,0.0,17-Jan-21,2021-01-17,Nagaland,0,Jan-2021
43914,3.0,0.0,0.0,18-Jan-21,2021-01-18,Nagaland,3,Jan-2021
43915,0.0,0.0,4.0,18-Jan-21,2021-01-18,Nagaland,4,Jan-2021
43916,0.0,0.0,0.0,18-Jan-21,2021-01-18,Nagaland,0,Jan-2021
43917,5.0,0.0,0.0,19-Jan-21,2021-01-19,Nagaland,5,Jan-2021
43918,0.0,0.0,7.0,19-Jan-21,2021-01-19,Nagaland,7,Jan-2021
43919,0.0,0.0,0.0,19-Jan-21,2021-01-19,Nagaland,0,Jan-2021
43920,1.0,0.0,0.0,20-Jan-21,2021-01-20,Nagaland,1,Jan-2021
43921,0.0,0.0,7.0,20-Jan-21,2021-01-20,Nagaland,7,Jan-2021
43922,0.0,0.0,0.0,20-Jan-21,2021-01-20,Nagaland,0,Jan-2021
43923,3.0,0.0,0.0,21-Jan-21,2021-01-21,Nagaland,3,Jan-2021
43924,0.0,0.0,2.0,21-Jan-21,2021-01-21,Nagaland,2,Jan-2021
43925,0.0,0.0,0.0,21-Jan-21,2021-01-21,Nagaland,0,Jan-2021
43926,2.0,0.0,0.0,22-Jan-21,2021-01-22,Nagaland,2,Jan-2021
43927,0.0,0.0,5.0,22-Jan-21,2021-01-22,Nagaland,5,Jan-2021
43928,0.0,0.0,0.0,22-Jan-21,2021-01-22,Nagaland,0,Jan-2021
43929,4.0,0.0,0.0,23-Jan-21,2021-01-23,Nagaland,4,Jan-2021
43930,0.0,0.0,4.0,23-Jan-21,2021-01-23,Nagaland,4,Jan-2021
43931,0.0,0.0,0.0,23-Jan-21,2021-01-23,Nagaland,0,Jan-2021
43932,0.0,0.0,0.0,24-Jan-21,2021-01-24,Nagaland,0,Jan-2021
43933,0.0,0.0,1.0,24-Jan-21,2021-01-24,Nagaland,1,Jan-2021
43934,0.0,0.0,0.0,24-Jan-21,2021-01-24,Nagaland,0,Jan-2021
43935,3.0,0.0,0.0,25-Jan-21,2021-01-25,Nagaland,3,Jan-2021
43936,0.0,0.0,10.0,25-Jan-21,2021-01-25,Nagaland,10,Jan-2021
43937,0.0,0.0,0.0,25-Jan-21,2021-01-25,Nagaland,0,Jan-2021
43938,2.0,0.0,0.0,26-Jan-21,2021-01-26,Nagaland,2,Jan-2021
43939,0.0,0.0,3.0,26-Jan-21,2021-01-26,Nagaland,3,Jan-2021
43940,0.0,0.0,0.0,26-Jan-21,2021-01-26,Nagaland,0,Jan-2021
43941,2.0,0.0,0.0,27-Jan-21,2021-01-27,Nagaland,2,Jan-2021
43942,0.0,0.0,40.0,27-Jan-21,2021-01-27,Nagaland,40,Jan-2021
43943,0.0,0.0,0.0,27-Jan-21,2021-01-27,Nagaland,0,Jan-2021
43944,1.0,0.0,0.0,28-Jan-21,2021-01-28,Nagaland,1,Jan-2021
43945,0.0,0.0,5.0,28-Jan-21,2021-01-28,Nagaland,5,Jan-2021
43946,0.0,0.0,0.0,28-Jan-21,2021-01-28,Nagaland,0,Jan-2021
43947,4.0,0.0,0.0,29-Jan-21,2021-01-29,Nagaland,4,Jan-2021
43948,0.0,0.0,3.0,29-Jan-21,2021-01-29,Nagaland,3,Jan-2021
43949,0.0,0.0,0.0,29-Jan-21,2021-01-29,Nagaland,0,Jan-2021
43950,2.0,0.0,0.0,30-Jan-21,2021-01-30,Nagaland,2,Jan-2021
43951,0.0,0.0,2.0,30-Jan-21,2021-01-30,Nagaland,2,Jan-2021
43952,0.0,0.0,0.0,30-Jan-21,2021-01-30,Nagaland,0,Jan-2021
43953,4.0,0.0,0.0,31-Jan-21,2021-01-31,Nagaland,4,Jan-2021
43954,0.0,0.0,0.0,31-Jan-21,2021-01-31,Nagaland,0,Jan-2021
43955,0.0,0.0,0.0,31-Jan-21,2021-01-31,Nagaland,0,Jan-2021
43956,5.0,0.0,0.0,01-Feb-21,2021-02-01,Nagaland,5,Feb-2021
43957,0.0,0.0,4.0,01-Feb-21,2021-02-01,Nagaland,4,Feb-2021
43958,0.0,0.0,0.0,01-Feb-21,2021-02-01,Nagaland,0,Feb-2021
43959,2.0,0.0,0.0,02-Feb-21,2021-02-02,Nagaland,2,Feb-2021
43960,0.0,0.0,0.0,02-Feb-21,2021-02-02,Nagaland,0,Feb-2021
43961,0.0,0.0,0.0,02-Feb-21,2021-02-02,Nagaland,0,Feb-2021
43962,16.0,0.0,0.0,03-Feb-21,2021-02-03,Nagaland,16,Feb-2021
43963,0.0,0.0,5.0,03-Feb-21,2021-02-03,Nagaland,5,Feb-2021
43964,0.0,0.0,0.0,03-Feb-21,2021-02-03,Nagaland,0,Feb-2021
43965,4.0,0.0,0.0,04-Feb-21,2021-02-04,Nagaland,4,Feb-2021
43966,0.0,0.0,6.0,04-Feb-21,2021-02-04,Nagaland,6,Feb-2021
43967,0.0,0.0,0.0,04-Feb-21,2021-02-04,Nagaland,0,Feb-2021
43968,5.0,0.0,0.0,05-Feb-21,2021-02-05,Nagaland,5,Feb-2021
43969,0.0,0.0,0.0,05-Feb-21,2021-02-05,Nagaland,0,Feb-2021
43970,0.0,0.0,0.0,05-Feb-21,2021-02-05,Nagaland,0,Feb-2021
43971,22.0,0.0,0.0,06-Feb-21,2021-02-06,Nagaland,22,Feb-2021
43972,0.0,0.0,5.0,06-Feb-21,2021-02-06,Nagaland,5,Feb-2021
43973,0.0,0.0,0.0,06-Feb-21,2021-02-06,Nagaland,0,Feb-2021
43974,10.0,0.0,0.0,07-Feb-21,2021-02-07,Nagaland,10,Feb-2021
43975,0.0,0.0,0.0,07-Feb-21,2021-02-07,Nagaland,0,Feb-2021
43976,0.0,0.0,0.0,07-Feb-21,2021-02-07,Nagaland,0,Feb-2021
43977,2.0,0.0,0.0,08-Feb-21,2021-02-08,Nagaland,2,Feb-2021
43978,0.0,0.0,11.0,08-Feb-21,2021-02-08,Nagaland,11,Feb-2021
43979,0.0,0.0,0.0,08-Feb-21,2021-02-08,Nagaland,0,Feb-2021
43980,6.0,0.0,0.0,09-Feb-21,2021-02-09,Nagaland,6,Feb-2021
43981,0.0,0.0,3.0,09-Feb-21,2021-02-09,Nagaland,3,Feb-2021
43982,0.0,0.0,0.0,09-Feb-21,2021-02-09,Nagaland,0,Feb-2021
43983,2.0,0.0,0.0,10-Feb-21,2021-02-10,Nagaland,2,Feb-2021
43984,0.0,0.0,3.0,10-Feb-21,2021-02-10,Nagaland,3,Feb-2021
43985,0.0,0.0,0.0,10-Feb-21,2021-02-10,Nagaland,0,Feb-2021
43986,7.0,0.0,0.0,11-Feb-21,2021-02-11,Nagaland,7,Feb-2021
43987,0.0,0.0,5.0,11-Feb-21,2021-02-11,Nagaland,5,Feb-2021
43988,0.0,0.0,0.0,11-Feb-21,2021-02-11,Nagaland,0,Feb-2021
43989,1.0,0.0,0.0,12-Feb-21,2021-02-12,Nagaland,1,Feb-2021
43990,0.0,0.0,13.0,12-Feb-21,2021-02-12,Nagaland,13,Feb-2021
43991,0.0,0.0,0.0,12-Feb-21,2021-02-12,Nagaland,0,Feb-2021
43992,7.0,0.0,0.0,13-Feb-21,2021-02-13,Nagaland,7,Feb-2021
43993,0.0,0.0,7.0,13-Feb-21,2021-02-13,Nagaland,7,Feb-2021
43994,0.0,0.0,0.0,13-Feb-21,2021-02-13,Nagaland,0,Feb-2021
43995,6.0,0.0,0.0,14-Feb-21,2021-02-14,Nagaland,6,Feb-2021
43996,0.0,0.0,9.0,14-Feb-21,2021-02-14,Nagaland,9,Feb-2021
43997,0.0,0.0,0.0,14-Feb-21,2021-02-14,Nagaland,0,Feb-2021
43998,0.0,0.0,0.0,15-Feb-21,2021-02-15,Nagaland,0,Feb-2021
43999,0.0,0.0,15.0,15-Feb-21,2021-02-15,Nagaland,15,Feb-2021
44000,0.0,0.0,0.0,15-Feb-21,2021-02-15,Nagaland,0,Feb-2021
44001,1.0,0.0,0.0,16-Feb-21,2021-02-16,Nagaland,1,Feb-2021
44002,0.0,0.0,16.0,16-Feb-21,2021-02-16,Nagaland,16,Feb-2021
44003,0.0,2.0,0.0,16-Feb-21,2021-02-16,Nagaland,2,Feb-2021
44004,0.0,0.0,0.0,17-Feb-21,2021-02-17,Nagaland,0,Feb-2021
44005,0.0,0.0,5.0,17-Feb-21,2021-02-17,Nagaland,5,Feb-2021
44006,0.0,0.0,0.0,17-Feb-21,2021-02-17,Nagaland,0,Feb-2021
44007,1.0,0.0,0.0,18-Feb-21,2021-02-18,Nagaland,1,Feb-2021
44008,0.0,0.0,6.0,18-Feb-21,2021-02-18,Nagaland,6,Feb-2021
44009,0.0,1.0,0.0,18-Feb-21,2021-02-18,Nagaland,1,Feb-2021
44010,0.0,0.0,0.0,19-Feb-21,2021-02-19,Nagaland,0,Feb-2021
44011,0.0,0.0,9.0,19-Feb-21,2021-02-19,Nagaland,9,Feb-2021
44012,0.0,0.0,0.0,19-Feb-21,2021-02-19,Nagaland,0,Feb-2021
44013,0.0,0.0,0.0,20-Feb-21,2021-02-20,Nagaland,0,Feb-2021
44014,0.0,0.0,2.0,20-Feb-21,2021-02-20,Nagaland,2,Feb-2021
44015,0.0,0.0,0.0,20-Feb-21,2021-02-20,Nagaland,0,Feb-2021
44016,1.0,0.0,0.0,21-Feb-21,2021-02-21,Nagaland,1,Feb-2021
44017,0.0,0.0,6.0,21-Feb-21,2021-02-21,Nagaland,6,Feb-2021
44018,0.0,0.0,0.0,21-Feb-21,2021-02-21,Nagaland,0,Feb-2021
44019,0.0,0.0,0.0,22-Feb-21,2021-02-22,Nagaland,0,Feb-2021
44020,0.0,0.0,1.0,22-Feb-21,2021-02-22,Nagaland,1,Feb-2021
44021,0.0,0.0,0.0,22-Feb-21,2021-02-22,Nagaland,0,Feb-2021
44022,0.0,0.0,0.0,23-Feb-21,2021-02-23,Nagaland,0,Feb-2021
44023,0.0,0.0,0.0,23-Feb-21,2021-02-23,Nagaland,0,Feb-2021
44024,0.0,0.0,0.0,23-Feb-21,2021-02-23,Nagaland,0,Feb-2021
44025,0.0,0.0,0.0,24-Feb-21,2021-02-24,Nagaland,0,Feb-2021
44026,0.0,0.0,4.0,24-Feb-21,2021-02-24,Nagaland,4,Feb-2021
44027,0.0,0.0,0.0,24-Feb-21,2021-02-24,Nagaland,0,Feb-2021
44028,6.0,0.0,0.0,25-Feb-21,2021-02-25,Nagaland,6,Feb-2021
44029,0.0,0.0,1.0,25-Feb-21,2021-02-25,Nagaland,1,Feb-2021
44030,0.0,0.0,0.0,25-Feb-21,2021-02-25,Nagaland,0,Feb-2021
44031,0.0,0.0,0.0,26-Feb-21,2021-02-26,Nagaland,0,Feb-2021
44032,0.0,0.0,4.0,26-Feb-21,2021-02-26,Nagaland,4,Feb-2021
44033,0.0,0.0,0.0,26-Feb-21,2021-02-26,Nagaland,0,Feb-2021
44034,1.0,0.0,0.0,27-Feb-21,2021-02-27,Nagaland,1,Feb-2021
44035,0.0,0.0,0.0,27-Feb-21,2021-02-27,Nagaland,0,Feb-2021
44036,0.0,0.0,0.0,27-Feb-21,2021-02-27,Nagaland,0,Feb-2021
44037,1.0,0.0,0.0,28-Feb-21,2021-02-28,Nagaland,1,Feb-2021
44038,0.0,0.0,3.0,28-Feb-21,2021-02-28,Nagaland,3,Feb-2021
44039,0.0,0.0,0.0,28-Feb-21,2021-02-28,Nagaland,0,Feb-2021
44040,0.0,0.0,0.0,01-Mar-21,2021-03-01,Nagaland,0,Mar-2021
44041,0.0,0.0,0.0,01-Mar-21,2021-03-01,Nagaland,0,Mar-2021
44042,0.0,0.0,0.0,01-Mar-21,2021-03-01,Nagaland,0,Mar-2021
44043,0.0,0.0,0.0,02-Mar-21,2021-03-02,Nagaland,0,Mar-2021
44044,0.0,0.0,0.0,02-Mar-21,2021-03-02,Nagaland,0,Mar-2021
44045,0.0,0.0,0.0,02-Mar-21,2021-03-02,Nagaland,0,Mar-2021
44046,5.0,0.0,0.0,03-Mar-21,2021-03-03,Nagaland,5,Mar-2021
44047,0.0,0.0,0.0,03-Mar-21,2021-03-03,Nagaland,0,Mar-2021
44048,0.0,0.0,0.0,03-Mar-21,2021-03-03,Nagaland,0,Mar-2021
44049,5.0,0.0,0.0,04-Mar-21,2021-03-04,Nagaland,5,Mar-2021
44050,0.0,0.0,2.0,04-Mar-21,2021-03-04,Nagaland,2,Mar-2021
44051,0.0,0.0,0.0,04-Mar-21,2021-03-04,Nagaland,0,Mar-2021
44052,0.0,0.0,0.0,05-Mar-21,2021-03-05,Nagaland,0,Mar-2021
44053,0.0,0.0,0.0,05-Mar-21,2021-03-05,Nagaland,0,Mar-2021
44054,0.0,0.0,0.0,05-Mar-21,2021-03-05,Nagaland,0,Mar-2021
44055,1.0,0.0,0.0,06-Mar-21,2021-03-06,Nagaland,1,Mar-2021
44056,0.0,0.0,1.0,06-Mar-21,2021-03-06,Nagaland,1,Mar-2021
44057,0.0,0.0,0.0,06-Mar-21,2021-03-06,Nagaland,0,Mar-2021
44058,6.0,0.0,0.0,07-Mar-21,2021-03-07,Nagaland,6,Mar-2021
44059,0.0,0.0,1.0,07-Mar-21,2021-03-07,Nagaland,1,Mar-2021
44060,0.0,0.0,0.0,07-Mar-21,2021-03-07,Nagaland,0,Mar-2021
44061,0.0,0.0,0.0,08-Mar-21,2021-03-08,Nagaland,0,Mar-2021
44062,0.0,0.0,1.0,08-Mar-21,2021-03-08,Nagaland,1,Mar-2021
44063,0.0,0.0,0.0,08-Mar-21,2021-03-08,Nagaland,0,Mar-2021
44064,0.0,0.0,0.0,09-Mar-21,2021-03-09,Nagaland,0,Mar-2021
44065,0.0,0.0,1.0,09-Mar-21,2021-03-09,Nagaland,1,Mar-2021
44066,0.0,0.0,0.0,09-Mar-21,2021-03-09,Nagaland,0,Mar-2021
44067,0.0,0.0,0.0,10-Mar-21,2021-03-10,Nagaland,0,Mar-2021
44068,0.0,0.0,8.0,10-Mar-21,2021-03-10,Nagaland,8,Mar-2021
44069,0.0,0.0,0.0,10-Mar-21,2021-03-10,Nagaland,0,Mar-2021
44070,0.0,0.0,0.0,11-Mar-21,2021-03-11,Nagaland,0,Mar-2021
44071,0.0,0.0,0.0,11-Mar-21,2021-03-11,Nagaland,0,Mar-2021
44072,0.0,0.0,0.0,11-Mar-21,2021-03-11,Nagaland,0,Mar-2021
44073,4.0,0.0,0.0,12-Mar-21,2021-03-12,Nagaland,4,Mar-2021
44074,0.0,0.0,3.0,12-Mar-21,2021-03-12,Nagaland,3,Mar-2021
44075,0.0,0.0,0.0,12-Mar-21,2021-03-12,Nagaland,0,Mar-2021
44076,4.0,0.0,0.0,13-Mar-21,2021-03-13,Nagaland,4,Mar-2021
44077,0.0,0.0,0.0,13-Mar-21,2021-03-13,Nagaland,0,Mar-2021
44078,0.0,0.0,0.0,13-Mar-21,2021-03-13,Nagaland,0,Mar-2021
44079,0.0,0.0,0.0,14-Mar-21,2021-03-14,Nagaland,0,Mar-2021
44080,0.0,0.0,0.0,14-Mar-21,2021-03-14,Nagaland,0,Mar-2021
44081,0.0,0.0,0.0,14-Mar-21,2021-03-14,Nagaland,0,Mar-2021
44082,0.0,0.0,0.0,15-Mar-21,2021-03-15,Nagaland,0,Mar-2021
44083,0.0,0.0,0.0,15-Mar-21,2021-03-15,Nagaland,0,Mar-2021
44084,0.0,0.0,0.0,15-Mar-21,2021-03-15,Nagaland,0,Mar-2021
44085,0.0,0.0,0.0,16-Mar-21,2021-03-16,Nagaland,0,Mar-2021
44086,0.0,0.0,0.0,16-Mar-21,2021-03-16,Nagaland,0,Mar-2021
44087,0.0,0.0,0.0,16-Mar-21,2021-03-16,Nagaland,0,Mar-2021
44088,0.0,0.0,0.0,17-Mar-21,2021-03-17,Nagaland,0,Mar-2021
44089,0.0,0.0,7.0,17-Mar-21,2021-03-17,Nagaland,7,Mar-2021
44090,0.0,0.0,0.0,17-Mar-21,2021-03-17,Nagaland,0,Mar-2021
44091,0.0,0.0,0.0,18-Mar-21,2021-03-18,Nagaland,0,Mar-2021
44092,0.0,0.0,0.0,18-Mar-21,2021-03-18,Nagaland,0,Mar-2021
44093,0.0,0.0,0.0,18-Mar-21,2021-03-18,Nagaland,0,Mar-2021
44094,0.0,0.0,0.0,19-Mar-21,2021-03-19,Nagaland,0,Mar-2021
44095,0.0,0.0,5.0,19-Mar-21,2021-03-19,Nagaland,5,Mar-2021
44096,0.0,0.0,0.0,19-Mar-21,2021-03-19,Nagaland,0,Mar-2021
44097,0.0,0.0,0.0,20-Mar-21,2021-03-20,Nagaland,0,Mar-2021
44098,0.0,0.0,0.0,20-Mar-21,2021-03-20,Nagaland,0,Mar-2021
44099,0.0,0.0,0.0,20-Mar-21,2021-03-20,Nagaland,0,Mar-2021
44100,0.0,0.0,0.0,21-Mar-21,2021-03-21,Nagaland,0,Mar-2021
44101,0.0,0.0,0.0,21-Mar-21,2021-03-21,Nagaland,0,Mar-2021
44102,0.0,0.0,0.0,21-Mar-21,2021-03-21,Nagaland,0,Mar-2021
44103,0.0,0.0,0.0,22-Mar-21,2021-03-22,Nagaland,0,Mar-2021
44104,0.0,0.0,0.0,22-Mar-21,2021-03-22,Nagaland,0,Mar-2021
44105,0.0,0.0,0.0,22-Mar-21,2021-03-22,Nagaland,0,Mar-2021
44106,0.0,0.0,0.0,23-Mar-21,2021-03-23,Nagaland,0,Mar-2021
44107,0.0,0.0,0.0,23-Mar-21,2021-03-23,Nagaland,0,Mar-2021
44108,0.0,0.0,0.0,23-Mar-21,2021-03-23,Nagaland,0,Mar-2021
44109,1.0,0.0,0.0,24-Mar-21,2021-03-24,Nagaland,1,Mar-2021
44110,0.0,0.0,1.0,24-Mar-21,2021-03-24,Nagaland,1,Mar-2021
44111,0.0,0.0,0.0,24-Mar-21,2021-03-24,Nagaland,0,Mar-2021
44112,2.0,0.0,0.0,25-Mar-21,2021-03-25,Nagaland,2,Mar-2021
44113,0.0,0.0,0.0,25-Mar-21,2021-03-25,Nagaland,0,Mar-2021
44114,0.0,0.0,0.0,25-Mar-21,2021-03-25,Nagaland,0,Mar-2021
